date,HR,BuzzLight,PeterPan,SevenDwarfs,SpaceMtn,SplashMtn,UnderSea,WinniePooh,BigThunMtn,HauntedMansion,JungleCruise,Pirates
01/31/2015,15,45,70,,,,40,35,40,45,40,35
01/31/2015,16,50,90,120,,,30,40,75,50,70,50
01/31/2015,17,50,90,120,70,,40,45,40,45,40,45
01/31/2015,18,45,60,100,125,,40,45,60,80,55,35
01/31/2015,19,40,90,150,125,,40,35,60,40,35,40
01/31/2015,20,45,100,140,105,10,30,30,,40,25,25
01/31/2015,21,15,80,120,70,10,10,30,20,20,10,20
01/31/2015,22,35,70,90,75,10,20,30,50,30,30,35
01/31/2015,23,25,40,90,50,5,10,20,20,20,30,15
02/01/2015,8,5,5,45,10,5,5,5,5,10,5,
02/01/2015,9,5,5,45,10,5,5,5,5,15,5,5
02/01/2015,10,5,50,70,25,5,20,35,20,,10,10
02/01/2015,11,20,50,80,40,15,20,30,30,20,40,15
02/01/2015,12,10,,75,,,,,50,25,,30
02/01/2015,13,40,70,85,,25,30,30,40,30,35,30
02/01/2015,14,35,40,110,,30,40,30,30,45,45,35
02/01/2015,15,20,85,110,70,15,20,20,25,35,20,15
02/01/2015,16,35,50,80,55,40,40,35,40,35,50,30
02/01/2015,17,25,80,90,40,35,20,35,30,30,40,30
02/01/2015,18,20,40,80,45,10,40,30,40,15,10,15
02/01/2015,19,20,60,60,45,5,20,25,30,15,15,20
02/01/2015,20,10,50,50,40,5,10,15,20,10,5,10
02/01/2015,21,5,30,30,25,5,10,10,10,10,5,5
02/01/2015,22,5,30,40,10,5,10,5,20,5,5,5
02/02/2015,9,,20,75,10,,,5,20,,,
02/02/2015,10,,70,,15,,,,40,5,,5
02/02/2015,11,,,,,,,30,60,25,,25
02/02/2015,12,,,,,,,,,30,,
02/02/2015,13,,,70,35,,,,,,,
02/02/2015,14,,,70,,,,,,,,
02/02/2015,15,25,,70,,15,,,40,,,
02/02/2015,17,,,,,15,,,30,,,25
02/02/2015,18,10,60,,,,,,,20,,
02/02/2015,19,,,,,,,25,,,,
02/02/2015,20,,70,,,,,,,13,,
02/02/2015,21,,,30,10,5,,,,,,
02/03/2015,8,5,5,45,,5,,5,5,10,5,
02/03/2015,9,5,5,45,10,5,,5,5,10,5,5
02/03/2015,10,15,40,,10,5,,20,20,15,15,5
02/03/2015,11,20,70,75,20,5,,30,20,,25,20
02/03/2015,12,15,80,60,45,25,,35,30,20,40,30
02/03/2015,13,30,40,90,30,25,,35,30,30,30,45
02/03/2015,14,25,70,110,30,15,,30,40,30,50,30
02/03/2015,15,20,60,90,40,15,,35,40,35,20,25
02/03/2015,16,20,90,70,45,30,,30,40,35,45,45
02/03/2015,17,25,90,90,30,15,,30,30,45,25,35
02/03/2015,18,30,80,100,45,10,,30,40,40,50,20
02/03/2015,19,10,30,60,50,5,,20,40,15,5,5
02/03/2015,20,5,50,40,10,5,,10,10,10,5,5
02/03/2015,21,5,30,50,5,5,,10,20,10,5,5
02/04/2015,8,5,5,45,10,5,,5,5,10,5,5
02/04/2015,9,5,20,45,10,5,,5,5,10,5,5
02/04/2015,10,5,40,60,10,5,,20,20,10,20,5
02/04/2015,11,20,60,60,10,10,,20,30,10,25,5
02/04/2015,12,20,30,70,35,15,,35,20,20,45,10
02/04/2015,13,10,60,50,30,15,,30,20,20,30,10
02/04/2015,14,20,60,60,50,20,,30,20,30,40,20
02/04/2015,15,10,50,70,30,30,,15,30,15,40,
02/04/2015,16,20,80,60,25,25,,30,30,25,35,25
02/04/2015,17,15,60,60,35,15,,15,40,15,25,20
02/04/2015,18,10,40,60,15,5,,20,30,15,40,15
02/04/2015,19,5,70,50,15,5,,20,20,13,5,5
02/04/2015,20,5,20,40,10,5,,10,20,13,5,5
02/04/2015,21,5,10,40,10,5,,5,10,13,5,5
02/05/2015,7,5,5,45,10,,,5,,,,
02/05/2015,8,5,5,45,10,5,,5,5,10,5,
02/05/2015,9,5,30,45,,5,,20,5,10,5,5
02/05/2015,10,5,40,40,,5,,15,20,10,15,5
02/05/2015,11,5,40,50,,5,,20,20,15,5,5
02/05/2015,12,15,50,50,,5,,30,20,15,25,
02/05/2015,13,10,50,50,65,5,,30,10,15,5,20
02/05/2015,14,15,60,60,60,10,,15,10,15,20,15
02/05/2015,15,10,40,40,45,5,,15,40,20,15,15
02/05/2015,16,15,50,60,50,5,,20,40,20,25,15
02/05/2015,17,15,80,100,60,10,,25,30,5,10,10
02/05/2015,18,5,30,30,50,5,,15,30,10,20,10
02/05/2015,19,5,60,50,25,5,,10,10,10,15,5
02/05/2015,20,5,30,30,15,5,,10,10,10,5,5
02/05/2015,21,5,20,30,10,5,,10,10,10,5,5
02/06/2015,8,5,5,45,10,5,,5,5,,5,
02/06/2015,9,5,20,45,10,5,,5,5,13,5,5
02/06/2015,10,10,40,60,30,5,,30,20,15,20,5
02/06/2015,11,35,50,80,45,5,,25,30,40,40,25
02/06/2015,12,40,80,50,65,25,,35,40,35,40,40
02/06/2015,13,60,60,90,80,50,,30,,40,30,50
02/06/2015,14,55,80,120,70,40,,35,40,45,45,50
02/06/2015,15,45,80,140,70,30,,45,85,30,60,40
02/06/2015,16,30,80,70,70,45,,30,85,40,35,40
02/06/2015,17,35,90,90,70,50,,40,85,45,40,45
02/06/2015,18,25,110,120,70,25,,35,45,45,50,35
02/06/2015,19,35,70,90,80,5,,30,75,35,15,35
02/06/2015,20,25,50,80,75,5,,35,30,20,15,15
02/06/2015,21,10,50,30,35,5,,15,30,10,5,10
02/06/2015,22,10,40,50,45,5,,5,10,10,5,5
02/06/2015,23,5,20,70,70,5,,5,20,10,5,5
02/06/2015,24,5,20,40,10,,,5,,10,,
02/06/2015,25,,20,40,,,,5,10,10,,
02/07/2015,7,5,5,45,10,5,,5,5,10,5,
02/07/2015,8,5,5,45,10,5,,5,5,10,5,5
02/07/2015,9,5,30,45,10,5,,10,10,10,5,5
02/07/2015,10,10,50,70,10,5,,25,20,15,5,10
02/07/2015,11,20,70,110,30,5,,35,20,25,20,15
02/07/2015,12,20,40,60,40,30,,25,50,35,45,35
02/07/2015,13,45,70,80,45,35,,20,30,35,50,35
02/07/2015,14,30,90,110,55,35,,45,50,40,45,40
02/07/2015,15,30,50,100,65,35,,30,40,40,35,50
02/07/2015,16,40,60,70,40,45,,45,40,45,55,50
02/07/2015,17,45,70,90,40,20,,45,40,40,50,40
02/07/2015,18,50,60,110,45,30,,35,50,35,45,30
02/07/2015,19,30,50,70,50,15,,25,50,50,35,30
02/07/2015,20,25,70,50,60,10,,25,30,35,30,25
02/07/2015,21,25,70,70,50,10,,30,40,35,30,30
02/07/2015,22,10,30,40,35,5,,10,30,10,5,5
02/07/2015,23,15,50,50,35,5,,15,40,15,10,5
02/08/2015,8,5,5,45,10,5,,5,5,10,5,
02/08/2015,9,5,20,45,5,5,,5,5,10,5,5
02/08/2015,10,5,40,45,10,5,,30,20,10,10,5
02/08/2015,11,30,60,80,45,20,,25,20,15,30,5
02/08/2015,12,20,40,60,35,25,,10,40,25,30,35
02/08/2015,13,20,70,70,60,30,,30,30,25,35,20
02/08/2015,14,20,80,90,30,35,,25,40,35,60,35
02/08/2015,15,30,40,60,40,40,,25,40,25,25,25
02/08/2015,16,35,50,70,45,40,,35,40,35,35,25
02/08/2015,17,30,60,90,55,25,,30,40,15,20,30
02/08/2015,18,20,60,60,15,15,,15,40,25,25,5
02/08/2015,19,15,60,50,50,10,,25,20,15,5,5
02/08/2015,20,10,50,60,40,5,,25,20,10,5,5
02/08/2015,21,10,30,40,25,5,,10,20,10,5,5
02/08/2015,22,5,50,50,20,5,,5,10,13,5,5
02/08/2015,23,5,40,30,15,5,,5,20,13,5,5
02/09/2015,8,5,5,45,10,5,,5,5,10,5,
02/09/2015,9,5,5,45,10,5,,5,5,10,5,5
02/09/2015,10,5,30,60,10,5,,15,20,10,5,5
02/09/2015,11,20,70,90,20,10,,25,20,15,20,20
02/09/2015,12,15,40,80,35,20,,25,30,30,35,20
02/09/2015,13,20,40,70,45,20,,30,40,25,30,25
02/09/2015,14,15,40,80,35,20,,25,30,35,20,
02/09/2015,15,20,60,40,35,10,,25,20,35,20,
02/09/2015,16,10,60,50,35,5,,20,20,20,15,
02/09/2015,17,10,70,40,25,5,,15,20,15,5,
02/09/2015,18,5,30,30,10,5,,10,20,13,5,
02/09/2015,19,5,40,20,10,5,,10,20,13,5,
02/09/2015,20,5,40,20,5,5,,5,10,13,5,
02/09/2015,21,5,30,30,5,,,5,10,13,5,
02/09/2015,22,5,20,20,5,,,5,10,13,5,
02/10/2015,8,5,5,45,10,5,,5,5,10,5,
02/10/2015,9,5,20,45,10,5,,5,5,10,5,5
02/10/2015,10,5,40,45,10,5,,25,20,10,20,5
02/10/2015,11,25,60,70,20,5,,35,40,15,35,20
02/10/2015,12,30,90,50,45,,,50,50,30,55,
02/10/2015,13,30,70,70,45,,,30,60,40,50,25
02/10/2015,14,25,70,110,30,,,35,45,60,55,25
02/10/2015,15,30,70,90,60,,,30,40,35,40,30
02/10/2015,16,30,70,70,60,,,45,55,60,65,50
02/10/2015,17,30,80,90,45,,,40,60,35,20,55
02/10/2015,18,25,90,90,40,,,30,40,25,45,
02/10/2015,19,10,80,50,60,,,30,40,25,55,
02/10/2015,20,10,70,70,45,,,20,20,15,15,
02/10/2015,21,5,30,30,15,,,5,20,13,5,
02/10/2015,22,5,40,40,5,5,,10,10,13,5,
02/10/2015,23,5,10,30,5,5,,5,10,13,5,
02/11/2015,8,5,5,45,10,5,,5,5,10,5,
02/11/2015,9,5,20,45,10,5,,5,5,10,5,5
02/11/2015,10,5,40,45,10,5,,30,20,10,10,10
02/11/2015,11,20,70,70,10,10,,30,40,20,35,15
02/11/2015,12,15,40,60,55,10,,30,30,20,25,30
02/11/2015,13,30,50,75,45,25,,25,30,25,50,30
02/11/2015,14,15,80,70,30,25,,25,30,40,55,50
02/11/2015,15,20,40,80,55,15,,25,40,20,50,35
02/11/2015,16,20,60,70,40,30,,30,40,40,45,70
02/11/2015,17,15,60,90,40,25,,25,30,30,60,35
02/11/2015,18,20,50,60,35,10,,30,40,25,40,40
02/11/2015,19,15,70,60,25,5,,20,30,25,30,30
02/11/2015,20,5,20,60,30,5,,10,20,5,5,25
02/11/2015,21,5,40,30,5,5,,5,20,15,5,5
02/11/2015,22,5,20,40,5,5,,5,10,10,5,5
02/12/2015,8,5,5,45,5,,,5,,,,
02/12/2015,9,5,40,60,5,5,,30,5,10,5,5
02/12/2015,10,20,40,50,10,5,,30,30,20,30,15
02/12/2015,11,50,70,80,55,25,,25,40,15,40,55
02/12/2015,12,30,60,80,45,40,,30,40,25,45,50
02/12/2015,13,25,40,70,70,45,,30,40,40,50,40
02/12/2015,14,35,70,90,50,40,,40,50,45,55,30
02/12/2015,15,25,60,100,70,20,,30,30,35,55,35
02/12/2015,16,50,60,70,50,55,,40,40,55,60,60
02/12/2015,17,20,80,70,45,35,,45,30,25,35,45
02/12/2015,18,25,70,100,30,25,,25,40,40,40,30
02/12/2015,19,10,50,70,45,5,,30,30,20,35,30
02/12/2015,20,15,60,70,60,5,,15,40,15,30,10
02/12/2015,21,10,30,40,20,5,,5,20,15,5,5
02/12/2015,22,5,30,50,10,5,,5,10,10,5,5
02/13/2015,7,5,5,45,10,5,,5,5,10,5,
02/13/2015,8,5,5,45,10,5,,5,5,10,5,
02/13/2015,9,5,30,45,10,5,,15,10,10,5,5
02/13/2015,10,15,60,100,35,5,,25,30,30,15,10
02/13/2015,11,30,80,100,70,10,,30,40,35,45,25
02/13/2015,12,35,40,70,50,20,,30,40,30,45,45
02/13/2015,13,30,70,70,75,35,,35,50,35,50,40
02/13/2015,14,65,70,90,95,25,,40,60,65,50,60
02/13/2015,15,30,75,100,85,25,,35,50,35,40,60
02/13/2015,16,45,60,90,85,30,,45,50,45,50,40
02/13/2015,17,20,90,100,70,30,,30,50,40,40,25
02/13/2015,18,30,100,,70,20,,40,50,30,30,35
02/13/2015,19,20,80,75,65,10,,30,40,20,40,30
02/13/2015,20,20,60,70,55,10,,20,30,30,15,25
02/13/2015,21,20,60,90,45,5,,15,20,10,5,15
02/13/2015,22,10,50,40,30,5,,10,20,15,5,10
02/13/2015,23,5,40,50,25,5,,15,10,10,5,10
02/13/2015,24,10,,,40,,,,,,,
02/13/2015,25,,,30,,,,,,,,
02/13/2015,26,,10,,,,,,,,,
02/14/2015,7,5,5,45,10,5,,5,5,10,5,
02/14/2015,8,5,5,45,10,5,,5,5,10,5,5
02/14/2015,9,5,40,60,15,5,,20,10,10,5,5
02/14/2015,10,15,60,75,45,5,,20,30,15,10,10
02/14/2015,11,45,50,80,70,10,,40,65,30,50,40
02/14/2015,12,45,60,100,75,15,,35,30,60,50,45
02/14/2015,13,70,70,120,80,35,,50,65,35,55,40
02/14/2015,14,60,80,130,75,35,,55,75,60,55,
02/14/2015,15,60,110,150,110,40,,40,95,50,55,
02/14/2015,16,50,80,140,110,65,,55,85,50,65,20
02/14/2015,17,80,120,120,135,55,,45,85,45,50,105
02/14/2015,18,50,100,100,110,30,,20,75,70,40,90
02/14/2015,19,50,150,140,115,10,,40,75,50,25,85
02/14/2015,20,45,120,130,75,10,,35,75,40,35,65
02/14/2015,21,30,70,100,55,5,,30,30,35,15,
02/14/2015,22,15,110,40,80,5,,20,30,30,5,
02/14/2015,23,25,80,80,70,5,,25,40,30,15,
02/14/2015,24,5,20,20,30,,,,10,,,15
02/15/2015,7,5,5,45,10,5,,5,5,10,5,
02/15/2015,8,5,5,45,10,5,,5,5,10,5,
02/15/2015,9,5,40,60,10,5,,25,10,15,5,
02/15/2015,10,30,60,90,70,15,,30,30,35,35,
02/15/2015,11,75,60,100,85,40,,45,85,45,55,
02/15/2015,12,40,80,130,95,50,,40,50,45,65,
02/15/2015,13,65,80,150,,60,,45,70,60,65,
02/15/2015,14,50,100,80,125,110,,40,90,30,80,45
02/15/2015,15,70,120,140,120,90,,45,90,65,65,55
02/15/2015,16,50,120,110,110,50,,45,40,75,40,85
02/15/2015,17,50,90,120,90,45,,40,100,50,35,75
02/15/2015,18,50,90,75,95,,,40,70,35,20,75
02/15/2015,19,30,120,110,80,10,,35,50,55,45,65
02/15/2015,20,40,110,80,90,20,,35,60,25,20,60
02/15/2015,21,25,50,110,65,5,,25,30,25,25,40
02/15/2015,22,15,40,40,35,5,,20,30,15,5,20
02/15/2015,23,10,50,60,30,5,,25,30,20,5,30
02/15/2015,24,5,,,10,5,,,10,,,
02/16/2015,7,5,5,45,10,5,,5,5,10,5,
02/16/2015,8,5,5,45,10,5,,5,5,10,5,5
02/16/2015,9,5,40,55,25,5,,25,10,10,5,5
02/16/2015,10,15,60,110,35,20,,25,30,30,35,30
02/16/2015,11,45,70,110,65,25,,35,40,40,50,70
02/16/2015,12,60,70,110,80,60,,40,65,40,70,65
02/16/2015,13,65,70,110,90,40,,35,45,50,50,80
02/16/2015,14,40,70,130,95,55,,40,65,50,40,60
02/16/2015,15,55,90,140,95,95,,45,60,40,50,70
02/16/2015,16,60,80,120,80,80,,40,65,50,50,40
02/16/2015,17,40,70,90,75,60,,30,50,40,45,70
02/16/2015,18,35,100,80,80,35,,45,40,50,35,75
02/16/2015,19,25,80,120,65,25,,30,50,30,35,40
02/16/2015,20,20,80,110,65,10,,40,40,30,30,35
02/16/2015,21,15,70,80,40,5,,20,30,15,10,35
02/16/2015,22,5,30,40,35,5,,10,20,10,5,15
02/16/2015,23,10,50,60,40,5,,15,30,10,10,20
02/17/2015,7,5,5,45,10,5,,5,5,10,5,
02/17/2015,8,5,5,45,10,5,,5,5,10,5,
02/17/2015,9,5,70,70,15,5,,25,10,10,5,5
02/17/2015,10,30,70,70,40,15,,25,30,10,30,15
02/17/2015,11,25,30,80,60,60,,40,,25,55,45
02/17/2015,12,60,85,90,75,60,,20,30,35,50,45
02/17/2015,13,40,90,90,35,55,,35,105,35,35,45
02/17/2015,14,40,45,120,60,45,,40,105,35,45,45
02/17/2015,15,25,70,130,65,40,,45,50,35,70,45
02/17/2015,16,40,40,110,40,40,,30,50,35,25,40
02/17/2015,17,25,70,40,50,25,,35,50,20,15,40
02/17/2015,18,40,90,50,50,,,25,20,15,5,20
02/17/2015,19,30,80,40,45,10,,20,20,20,5,5
02/17/2015,20,10,50,20,20,,,10,20,10,5,5
02/17/2015,21,5,40,50,15,10,,5,20,10,5,5
02/17/2015,22,5,20,45,10,5,,10,10,13,5,5
02/17/2015,23,5,30,20,10,5,,5,10,13,5,5
02/18/2015,7,5,5,45,10,5,,5,5,10,5,
02/18/2015,8,5,5,45,10,5,,5,5,10,5,5
02/18/2015,9,10,40,75,15,5,,25,10,10,5,5
02/18/2015,10,30,70,,45,5,,35,30,15,40,10
02/18/2015,11,30,100,,75,25,,50,50,30,60,45
02/18/2015,12,60,70,105,90,30,,55,65,45,75,35
02/18/2015,13,60,90,105,60,30,,50,55,50,70,50
02/18/2015,14,50,90,150,95,55,,15,60,50,40,85
02/18/2015,15,60,100,150,80,30,,55,50,40,50,50
02/18/2015,16,45,70,180,95,50,,40,75,60,60,80
02/18/2015,17,60,90,,90,40,,45,80,50,60,
02/18/2015,18,50,140,120,105,30,,45,60,50,70,60
02/18/2015,19,35,140,120,95,5,,45,70,30,40,50
02/18/2015,20,25,40,110,70,5,,30,30,30,20,
02/18/2015,21,30,80,70,50,5,,25,40,20,5,
02/18/2015,22,15,40,60,40,5,,15,20,15,5,10
02/18/2015,23,15,50,50,35,5,,15,30,10,5,15
02/18/2015,24,,,30,,,,,,,,
02/18/2015,25,,,10,,,,,,,,
02/19/2015,9,5,5,,5,5,,15,10,10,5,5
02/19/2015,10,20,40,,25,5,,35,20,20,20,10
02/19/2015,11,40,70,,,5,,35,40,25,30,30
02/19/2015,12,55,90,,65,5,,45,60,40,40,45
02/19/2015,13,45,70,,95,15,,30,55,25,45,40
02/19/2015,14,40,60,,105,10,,30,50,40,40,45
02/19/2015,15,55,80,,85,10,,60,60,50,45,50
02/19/2015,16,70,90,,125,15,,35,70,40,45,60
02/19/2015,17,40,80,150,85,20,,30,50,40,50,65
02/19/2015,18,35,80,120,65,5,,50,50,35,30,40
02/19/2015,19,20,70,100,65,5,,20,30,20,5,35
02/19/2015,20,30,60,120,40,5,,20,20,15,5,35
02/19/2015,21,20,100,50,60,5,,15,30,15,5,10
02/19/2015,22,5,30,60,10,5,,5,10,10,5,5
02/19/2015,23,10,60,50,35,5,,5,20,10,5,5
02/20/2015,8,5,5,45,10,5,,5,5,10,5,
02/20/2015,9,5,5,45,10,5,,5,5,13,5,5
02/20/2015,10,20,40,75,30,5,,30,,10,20,5
02/20/2015,11,55,80,90,35,5,,45,,25,40,30
02/20/2015,12,50,90,100,90,10,,50,70,50,65,30
02/20/2015,13,60,60,120,115,15,,50,20,35,40,50
02/20/2015,14,45,70,120,75,30,,30,80,40,45,40
02/20/2015,15,45,100,,70,25,,40,90,50,60,45
02/20/2015,16,40,70,120,25,30,,40,120,45,60,55
02/20/2015,17,30,60,120,55,5,,30,75,50,40,50
02/20/2015,18,60,100,40,75,5,,20,50,35,50,35
02/20/2015,19,25,80,120,60,5,,25,70,25,15,25
02/20/2015,20,20,70,90,55,5,,25,30,15,10,25
02/20/2015,21,15,80,50,45,5,,15,30,10,5,10
02/20/2015,22,5,40,40,20,5,,10,20,10,5,5
02/20/2015,23,5,40,50,25,5,,5,20,10,5,5
02/20/2015,24,,,60,25,,,10,,,,
02/21/2015,7,5,5,45,10,,,5,,,,
02/21/2015,8,5,20,45,10,5,,5,5,10,5,5
02/21/2015,9,5,20,45,10,5,,5,10,10,5,5
02/21/2015,10,15,50,50,10,5,,30,20,15,25,10
02/21/2015,11,40,60,90,50,10,,25,30,20,40,20
02/21/2015,12,30,60,110,50,30,,20,40,30,35,60
02/21/2015,13,55,50,80,45,35,,30,40,45,45,50
02/21/2015,14,60,60,90,85,60,,40,50,50,75,
02/21/2015,15,50,70,100,90,45,,40,50,50,60,30
02/21/2015,16,50,70,110,70,50,,45,50,45,55,60
02/21/2015,17,65,70,130,65,35,,40,60,45,40,50
02/21/2015,18,40,100,120,70,35,,45,50,40,60,45
02/21/2015,19,25,90,90,65,20,,50,60,35,30,35
02/21/2015,20,35,40,90,55,5,,25,30,30,25,35
02/21/2015,21,20,80,70,35,10,,20,40,30,10,20
02/21/2015,22,10,30,50,35,5,,15,30,,5,10
02/21/2015,23,15,60,60,35,10,,15,30,10,5,10
02/22/2015,8,,,,,,,,,,,5
02/22/2015,9,5,5,45,5,5,,5,5,10,5,5
02/22/2015,10,5,30,45,10,5,,30,20,5,5,5
02/22/2015,11,20,60,90,20,20,,25,30,40,20,25
02/22/2015,12,30,40,90,50,30,,35,40,20,35,20
02/22/2015,13,25,70,60,30,40,,30,40,35,40,45
02/22/2015,14,40,120,70,20,65,,40,40,45,45,45
02/22/2015,15,30,45,100,105,55,,35,40,35,35,45
02/22/2015,16,30,50,80,80,60,,40,40,45,50,45
02/22/2015,17,30,80,80,60,40,,30,40,35,35,30
02/22/2015,18,30,90,80,40,40,,25,60,35,35,25
02/22/2015,19,25,40,70,45,20,,10,30,20,35,25
02/22/2015,20,10,70,80,40,15,,25,40,15,10,10
02/22/2015,21,10,50,50,15,5,,20,30,15,35,5
02/22/2015,22,5,60,50,30,5,,10,10,10,5,5
02/22/2015,23,5,60,30,10,5,,5,10,10,5,5
02/23/2015,8,5,5,45,,5,,5,5,10,5,
02/23/2015,9,5,20,45,10,5,,5,5,10,5,
02/23/2015,10,10,30,70,20,5,,25,20,10,10,
02/23/2015,11,30,80,90,40,20,,35,30,30,50,
02/23/2015,12,30,100,70,50,60,,40,50,40,60,
02/23/2015,13,40,60,60,50,55,,35,40,45,60,
02/23/2015,14,35,80,80,55,50,,45,55,45,65,
02/23/2015,15,30,60,90,55,35,,40,20,55,45,
02/23/2015,16,25,60,80,30,,,40,50,50,50,
02/23/2015,17,45,60,110,50,50,,40,40,50,60,
02/23/2015,18,40,80,75,40,65,,40,40,35,50,
02/23/2015,19,20,90,60,30,30,,15,30,20,45,
02/23/2015,20,15,50,60,30,5,,35,20,20,55,
02/23/2015,21,5,60,40,15,5,,20,20,13,10,
02/23/2015,22,10,40,50,10,5,,10,30,10,15,
02/23/2015,23,5,20,,5,5,,10,10,10,5,
02/24/2015,8,5,20,45,10,5,,5,5,10,5,
02/24/2015,9,5,20,45,10,5,,10,5,10,5,
02/24/2015,10,15,40,55,10,10,,25,20,20,25,
02/24/2015,11,35,80,75,30,25,,30,30,15,50,
02/24/2015,12,35,40,70,,40,,40,40,40,85,
02/24/2015,13,40,70,60,15,25,,20,20,35,90,
02/24/2015,14,45,90,60,65,40,,50,40,45,50,
02/24/2015,15,40,110,100,60,10,,40,40,45,40,20
02/24/2015,16,30,50,110,50,25,,35,40,50,60,20
02/24/2015,17,35,60,70,45,30,,45,30,40,35,20
02/24/2015,18,30,100,60,40,10,,30,40,20,50,20
02/24/2015,19,20,70,70,45,10,,20,30,25,40,20
02/24/2015,20,5,30,50,20,5,,20,20,10,10,5
02/24/2015,21,5,70,70,15,5,,20,30,10,5,5
02/24/2015,22,5,50,50,15,5,,15,20,20,10,5
02/24/2015,23,5,30,50,10,5,,5,10,13,5,5
02/25/2015,8,5,10,45,10,5,,5,5,,5,5
02/25/2015,9,5,20,45,10,5,,5,5,10,5,5
02/25/2015,10,5,40,75,10,5,,30,20,15,30,5
02/25/2015,11,20,60,60,25,5,,40,20,10,45,20
02/25/2015,12,15,90,80,25,5,,25,40,25,40,25
02/25/2015,13,20,30,80,35,20,,40,20,25,35,30
02/25/2015,14,30,70,90,25,20,,35,40,40,60,30
02/25/2015,15,30,80,50,40,20,,20,90,35,60,30
02/25/2015,16,25,40,70,50,35,,25,40,100,50,40
02/25/2015,17,25,90,80,30,20,,40,30,30,35,35
02/25/2015,18,15,60,80,20,10,,20,30,15,35,15
02/25/2015,19,40,50,40,20,,,20,30,13,25,10
02/25/2015,20,10,70,50,10,15,,5,20,13,5,5
02/25/2015,21,5,40,40,10,5,,10,10,10,5,5
02/26/2015,8,5,5,45,,5,,5,5,10,5,
02/26/2015,9,5,40,75,45,5,,25,5,10,5,5
02/26/2015,10,10,50,50,10,5,,20,20,10,40,40
02/26/2015,11,15,50,50,30,10,,30,20,15,45,35
02/26/2015,12,35,60,70,25,20,,20,30,15,55,35
02/26/2015,13,25,60,70,55,20,,45,30,35,20,15
02/26/2015,14,30,20,70,25,20,,25,40,30,40,25
02/26/2015,15,25,65,60,35,10,,20,30,30,40,20
02/26/2015,16,30,40,80,20,10,,35,40,20,40,25
02/26/2015,17,15,80,80,35,10,,20,20,20,35,25
02/26/2015,18,20,90,50,30,5,,20,20,45,40,30
02/26/2015,19,15,70,60,35,5,,25,40,10,30,30
02/26/2015,20,5,60,30,5,5,,25,20,10,10,15
02/26/2015,21,5,30,40,5,5,,5,10,5,5,5
02/27/2015,8,5,5,45,10,5,,5,5,10,5,
02/27/2015,9,5,20,45,10,5,,5,5,10,5,5
02/27/2015,10,20,50,60,35,5,,25,20,,20,10
02/27/2015,11,35,70,75,40,5,,40,40,,45,40
02/27/2015,12,40,100,80,65,10,,55,50,10,45,60
02/27/2015,13,40,90,80,55,5,,40,40,55,40,55
02/27/2015,14,45,80,80,45,5,,35,40,45,55,30
02/27/2015,15,50,80,100,45,5,,40,40,45,30,45
02/27/2015,16,40,80,80,30,10,,45,55,45,45,45
02/27/2015,17,40,50,80,90,5,,35,40,45,45,45
02/27/2015,18,40,80,80,,5,,25,50,45,30,35
02/27/2015,19,30,90,80,60,5,,35,40,25,30,30
02/27/2015,20,25,60,60,30,5,,25,30,25,15,25
02/27/2015,21,25,60,60,,5,,20,30,20,5,15
02/27/2015,22,10,40,80,30,5,,15,20,10,5,5
02/27/2015,23,5,50,40,40,5,,10,30,10,5,5
02/27/2015,24,,30,,,,,10,20,10,,
02/27/2015,25,,20,20,,,,,,,,
02/27/2015,26,,,30,,,,,,,,
02/28/2015,7,5,5,45,10,5,,5,5,10,5,
02/28/2015,8,5,10,45,10,5,,5,5,10,5,10
02/28/2015,9,5,20,30,5,5,,5,10,10,5,5
02/28/2015,10,10,40,60,10,5,,25,20,15,15,10
02/28/2015,11,30,70,80,55,15,,35,20,25,30,15
02/28/2015,12,60,90,80,45,10,,25,30,25,25,50
02/28/2015,13,30,90,70,45,10,,40,40,35,35,40
02/28/2015,14,40,70,10,70,5,,45,20,45,25,45
02/28/2015,15,45,50,,60,20,,45,20,40,30,35
02/28/2015,16,50,70,120,45,10,,30,30,40,25,25
02/28/2015,17,25,60,60,20,5,,20,30,40,15,20
02/28/2015,18,20,60,80,35,,,30,20,20,5,10
02/28/2015,19,20,50,60,40,5,,20,25,25,5,10
02/28/2015,20,20,60,60,20,5,,20,40,10,5,10
02/28/2015,21,10,50,50,40,5,,15,30,10,15,5
02/28/2015,22,15,30,60,30,5,,15,20,15,5,5
02/28/2015,23,15,60,60,45,5,,15,30,15,5,5
03/01/2015,8,5,5,45,10,5,,5,5,10,5,
03/01/2015,9,5,20,45,10,5,,5,5,10,5,5
03/01/2015,10,15,40,50,10,,,35,20,15,35,10
03/01/2015,11,40,70,90,40,30,,25,20,15,35,20
03/01/2015,12,30,70,80,35,30,,45,40,45,40,50
03/01/2015,13,25,50,70,50,50,,25,30,55,50,30
03/01/2015,14,30,80,90,35,35,,35,40,35,50,50
03/01/2015,15,40,40,90,50,35,,30,70,45,50,30
03/01/2015,16,30,90,70,40,60,,35,30,30,20,25
03/01/2015,17,25,60,60,35,35,,30,30,30,40,25
03/01/2015,18,35,50,90,25,30,,25,30,20,35,20
03/01/2015,19,15,70,40,30,20,,25,30,15,25,10
03/01/2015,20,15,50,60,30,30,,25,30,10,15,10
